NNUM,Student_ID,Grade_percent,DDate
1352,3050274,40.0,2022-11-16
1353,3050268,39.0,2022-11-16
1354,3050265,47.0,2022-11-16
1355,3050261,6.0,2022-11-16
1356,3050258,37.0,2022-11-16
1357,3050252,29.0,2022-11-16
1358,3050249,43.0,2022-11-16
1359,3050246,36.0,2022-11-16
1360,2501310,45.0,2022-11-16
1361,1953902,39.0,2022-11-16
1362,3050241,0.0,2022-11-16
1363,3050247,39.0,2022-11-16
1364,3050238,43.0,2022-11-16
1365,3050235,0.0,2022-11-16
1366,2700360,0.0,2022-11-16
1367,3050228,4.0,2022-11-16
1368,3050222,10.0,2022-11-16
1369,3050219,14.000000000000002,2022-11-16
1370,3022944,34.0,2022-11-16
1371,3050217,39.0,2022-11-16
1372,2846906,41.0,2022-11-16
1373,3022898,30.0,2022-11-16
1374,3050208,0.0,2022-11-16
1375,3050205,24.0,2022-11-16
1376,3050202,46.0,2022-11-16
1377,3050199,38.0,2022-11-16
1378,3050196,42.0,2022-11-16
1379,3050193,43.0,2022-11-16
1380,3050190,50.0,2022-11-16
1381,1522759,0.0,2022-11-16
1382,3101516,43.0,2022-11-16
1383,3050184,0.0,2022-11-16
1384,3050181,42.0,2022-11-16
1385,3050176,24.0,2022-11-16
1386,3079590,27.0,2022-11-16
1387,3050173,31.0,2022-11-16
1388,3022942,12.0,2022-11-16
1389,3050171,37.0,2022-11-16
1390,3050168,45.0,2022-11-16
1391,3050165,29.0,2022-11-16
1392,3050159,4.0,2022-11-16
1393,3022941,47.0,2022-11-16
1394,3050156,0.0,2022-11-16
1395,3050153,41.0,2022-11-16
1396,3050150,47.0,2022-11-16
1397,3022940,29.0,2022-11-16
1398,3050147,42.0,2022-11-16
1399,2700339,70.0,2022-11-16
1400,3022939,46.0,2022-11-16
1401,3050144,46.0,2022-11-16
1402,3050136,43.0,2022-11-16
1403,2700335,0.0,2022-11-16
1404,3050133,44.0,2022-11-16
1405,3022938,41.0,2022-11-16
1406,2736521,0.0,2022-11-16
1407,3050127,42.0,2022-11-16
1408,3050124,0.0,2022-11-16
1409,3050121,40.0,2022-11-16
1410,3022937,42.0,2022-11-16
1411,3050118,46.0,2022-11-16
1412,2299803,43.0,2022-11-16
1413,3050116,47.0,2022-11-16
1414,3050113,40.0,2022-11-16
1415,3050110,44.0,2022-11-16
1416,3050107,40.0,2022-11-16
1417,2832385,42.0,2022-11-16
1418,3050103,57.99999999999999,2022-11-16
1419,3042304,38.0,2022-11-16
1420,3022936,45.0,2022-11-16
1421,3050101,41.0,2022-11-16
1422,3050095,39.0,2022-11-16
1423,3050092,40.0,2022-11-16
1424,3050090,41.0,2022-11-16
1425,3050087,0.0,2022-11-16
1426,3050083,37.0,2022-11-16
1427,3050080,41.0,2022-11-16
1428,3050072,46.0,2022-11-16
1429,3050069,46.0,2022-11-16
1430,3022935,24.0,2022-11-16
1431,3050066,41.0,2022-11-16
1432,3050063,25.0,2022-11-16
1433,3050060,43.0,2022-11-16
1434,3050057,35.0,2022-11-16
1435,2846903,42.0,2022-11-16
1436,3050054,30.0,2022-11-16
1437,3050048,38.0,2022-11-16
1438,1549071,44.0,2022-11-16
1439,3050041,37.0,2022-11-16
1440,3050036,11.0,2022-11-16
1441,3050033,45.0,2022-11-16
1442,3050029,0.0,2022-11-16
1443,3050026,37.0,2022-11-16
1444,3050023,20.0,2022-11-16
1445,1523371,0.0,2022-11-16
1446,3050019,0.0,2022-11-16
1447,3022933,38.0,2022-11-16
1448,1522764,0.0,2022-11-16
1449,3050012,35.0,2022-11-16
1450,3050009,40.0,2022-11-16
1451,3050006,45.0,2022-11-16
1452,3050004,12.0,2022-11-16
1453,3050002,0.0,2022-11-16
1454,3022931,40.0,2022-11-16
1455,3049999,46.0,2022-11-16
1456,3049996,40.0,2022-11-16
1457,3049990,46.0,2022-11-16
1458,967471,47.0,2022-11-16
1459,3049984,0.0,2022-11-16
1460,3001609,44.0,2022-11-16
1461,3022930,0.0,2022-11-16
1462,3049981,45.0,2022-11-16
1463,3049978,44.0,2022-11-16
1464,3049975,46.0,2022-11-16
1465,3022929,30.0,2022-11-16
1466,3049969,39.0,2022-11-16
1467,3049966,67.0,2022-11-16
1468,3049963,0.0,2022-11-16
1469,3049960,38.0,2022-11-16
1470,3022928,35.0,2022-11-16
1471,3049955,39.0,2022-11-16
1472,3049951,41.0,2022-11-16
1473,3049948,44.0,2022-11-16
1474,3049945,42.0,2022-11-16
1475,3049942,74.0,2022-11-16
1476,3022927,76.0,2022-11-16
1477,2700288,0.0,2022-11-16
1478,3049939,33.0,2022-11-16
1479,3230824,0.0,2022-11-16
1480,3049936,29.0,2022-11-16
1481,3049932,47.0,2022-11-16
1482,3049930,46.0,2022-11-16
1483,3049924,38.0,2022-11-16
1484,3049921,45.0,2022-11-16
1485,3049918,43.0,2022-11-16
1486,3049915,36.0,2022-11-16
1487,3049912,48.0,2022-11-16
1488,3022926,0.0,2022-11-16
1489,3049909,75.0,2022-11-16
1490,3049904,47.0,2022-11-16
1491,3049902,41.0,2022-11-16
1492,3049899,45.0,2022-11-16
1493,3049896,47.0,2022-11-16
1494,3022925,0.0,2022-11-16
1495,3049893,47.0,2022-11-16
1496,3022924,43.0,2022-11-16
1497,3049886,0.0,2022-11-16
1498,3049881,56.00000000000001,2022-11-16
1499,482846,0.0,2022-11-16
1500,3100851,47.0,2022-11-16
1501,3049878,42.0,2022-11-16
1502,3022923,48.0,2022-11-16
1503,3049875,37.0,2022-11-16
1504,3049872,37.0,2022-11-16
1505,3049830,49.0,2022-11-16
1506,2700268,30.0,2022-11-16
1507,3049869,46.0,2022-11-16
1508,3049863,39.0,2022-11-16
1509,3049860,38.0,2022-11-16
1510,1268719,24.0,2022-11-16
1511,3049857,37.0,2022-11-16
1512,3049854,46.0,2022-11-16
1513,3049851,37.0,2022-11-16
1514,3049846,48.0,2022-11-16
1515,3049843,40.0,2022-11-16
1516,3022922,41.0,2022-11-16
1517,3049840,41.0,2022-11-16
1518,3049837,0.0,2022-11-16
1519,3049834,43.0,2022-11-16
1520,3049821,44.0,2022-11-16
1521,3049818,37.0,2022-11-16
1522,3049815,43.0,2022-11-16
1523,3049812,43.0,2022-11-16
1524,3049809,42.0,2022-11-16
1525,3049806,46.0,2022-11-16
1526,3049803,44.0,2022-11-16
1527,3049800,46.0,2022-11-16
1528,3049797,0.0,2022-11-16
1529,2991440,48.0,2022-11-16
1530,3049794,36.0,2022-11-16
1531,3049791,45.0,2022-11-16
1532,3049787,43.0,2022-11-16
1533,3049782,41.0,2022-11-16
1534,1523056,0.0,2022-11-16
1535,3049779,41.0,2022-11-16
1536,3049776,32.0,2022-11-16
1537,3022921,46.0,2022-11-16
1538,3049767,42.0,2022-11-16
1539,3049764,49.0,2022-11-16
1540,3049761,43.0,2022-11-16
1541,3049759,39.0,2022-11-16
1542,3049755,37.0,2022-11-16
1543,2875460,43.0,2022-11-16
1544,3049752,45.0,2022-11-16
1545,3049749,41.0,2022-11-16
1546,3049746,37.0,2022-11-16
1547,3022920,32.0,2022-11-16
1548,3049743,40.0,2022-11-16
1549,3049740,43.0,2022-11-16
1550,3022919,0.0,2022-11-16
1551,3022918,0.0,2022-11-16
1552,3071547,72.0,2022-11-16
1553,3049731,46.0,2022-11-16
1554,3051334,40.0,2022-11-16
1555,3022917,45.0,2022-11-16
1556,2717554,0.0,2022-11-16
1557,3049726,42.0,2022-11-16
1558,3049724,50.0,2022-11-16
1559,3049722,41.0,2022-11-16
1560,3049720,0.0,2022-11-16
1561,3049715,76.0,2022-11-16
1562,3049713,40.0,2022-11-16
1563,3049709,37.0,2022-11-16
1564,3049707,46.0,2022-11-16
1565,3049699,42.0,2022-11-16
1566,3049696,50.0,2022-11-16
1567,3049694,27.0,2022-11-16
1568,3022915,42.0,2022-11-16
1569,3049690,42.0,2022-11-16
1570,1403285,32.0,2022-11-16
1571,3049689,43.0,2022-11-16
1572,3022913,49.0,2022-11-16
1573,3022912,0.0,2022-11-16
1574,3049688,32.0,2022-11-16
1575,3049687,0.0,2022-11-16
1576,3199929,18.0,2022-11-16
1577,2055638,50.0,2022-11-16
1578,3049686,43.0,2022-11-16
1579,78271,9.0,2022-11-16
1580,3049685,41.0,2022-11-16
1581,3022911,39.0,2022-11-16
1582,3022910,46.0,2022-11-16
1583,1136116,37.0,2022-11-16
1584,2736405,39.0,2022-11-16
1585,3049684,45.0,2022-11-16
1586,3049683,45.0,2022-11-16
1587,2700214,0.0,2022-11-16
1588,3049055,42.0,2022-11-16
1589,3022909,47.0,2022-11-16
1590,3049682,37.0,2022-11-16
1591,2629673,47.0,2022-11-16
1592,2700210,25.0,2022-11-16
1593,3049680,0.0,2022-11-16
1594,2700208,0.0,2022-11-16
1595,3049678,38.0,2022-11-16
1596,3050438,46.0,2022-11-16
1597,2700202,42.0,2022-11-16
1598,3049676,18.0,2022-11-16
1599,3049674,41.0,2022-11-16
1600,2870062,39.0,2022-11-16
1601,3049672,0.0,2022-11-16
1602,3049669,28.000000000000004,2022-11-16
1603,3049668,70.0,2022-11-16
1604,3049667,20.0,2022-11-16
1605,3049666,39.0,2022-11-16
1606,3049665,46.0,2022-11-16
1607,3022907,12.0,2022-11-16
1608,3049663,0.0,2022-11-16
1609,3049662,41.0,2022-11-16
1610,3049661,44.0,2022-11-16
1611,3235246,0.0,2022-11-16
1612,3049660,46.0,2022-11-16
1613,3049658,47.0,2022-11-16
1614,3022902,0.0,2022-11-16
1615,3022906,73.0,2022-11-16
1616,2700191,35.0,2022-11-16
1617,3049657,25.0,2022-11-16
1618,3049656,14.000000000000002,2022-11-16
1619,3049655,42.0,2022-11-16
1620,3054104,0.0,2022-11-16
1621,2120751,0.0,2022-11-16
1622,3050402,38.0,2022-11-16
1623,1424165,0.0,2022-11-16
1624,3349051,41.0,2022-11-16
1625,3340452,46.0,2022-11-16
1626,3342264,46.0,2022-11-16
1627,3344294,44.0,2022-11-16
1628,1574028,42.0,2022-11-16
1629,2736476,32.0,2022-11-16
1630,1323580,0.0,2022-11-16
1631,3065046,41.0,2022-11-16
1632,345015,0.0,2022-11-16
1633,3338430,44.0,2022-11-16
1634,3354914,43.0,2022-11-16
1635,2856533,41.0,2022-11-16
1636,3362236,43.0,2022-11-16
1637,3363252,42.0,2022-11-16
1638,3371635,21.0,2022-11-16
1639,3338701,44.0,2022-11-16
1640,3364352,37.0,2022-11-16
1641,3338704,39.0,2022-11-16
1642,1619051,42.0,2022-11-16
1643,2793517,35.0,2022-11-16
1644,3378337,31.0,2022-11-16
1645,3096855,48.0,2022-11-16
1646,3022993,43.0,2022-11-16
1647,94366,0.0,2022-11-16
1648,3381345,60.0,2022-11-16
1649,3381745,40.0,2022-11-16
1650,3380647,44.0,2022-11-16
1651,994750,34.0,2022-11-16
1652,3387730,40.0,2022-11-16
1653,1382451,0.0,2022-11-16
1654,3388302,0.0,2022-11-16
1655,3359864,44.0,2022-11-16
1656,3390613,41.0,2022-11-16
1657,3366391,50.0,2022-11-16
1658,3346898,46.0,2022-11-16
1659,3382189,0.0,2022-11-16
1660,158,0.0,2022-11-16
1661,1365340,0.0,2022-11-16
1662,3388829,27.0,2022-11-16
1663,3050640,44.0,2022-11-16
1664,3064500,0.0,2022-11-16
1665,3387513,14.000000000000002,2022-11-16
1666,290153,29.0,2022-11-16
1667,3373852,0.0,2022-11-16
1668,3340378,0.0,2022-11-16
1669,3397140,43.0,2022-11-16
1670,3045878,45.0,2022-11-16
1671,3385749,32.0,2022-11-16
1672,3396609,41.0,2022-11-16
1673,3401240,25.0,2022-11-16
1674,2700284,44.0,2022-11-16
1675,3064519,18.0,2022-11-16
1676,3385896,0.0,2022-11-16
1677,3401808,0.0,2022-11-16
1678,2736422,1.0,2022-11-16
1679,3287654,14.000000000000002,2022-11-16
1680,3339483,18.0,2022-11-16
1681,3399123,0.0,2022-11-16
1682,3357201,0.0,2022-11-16
1683,3091312,0.0,2022-11-16
1684,3378800,0.0,2022-11-16
1685,3409851,0.0,2022-11-16
0,62349,0.0,2022-11-17
1,2708713,0.0,2022-11-17
2,144,0.0,2022-11-17
3,64123,0.0,2022-11-17
4,30996,0.0,2022-11-17
5,3051215,40.0,2022-11-17
6,3051213,44.0,2022-11-17
7,3051212,31.0,2022-11-17
8,3051210,44.0,2022-11-17
9,3051208,42.0,2022-11-17
10,3051202,29.0,2022-11-17
11,3051200,41.0,2022-11-17
12,3051198,12.0,2022-11-17
13,3051196,49.0,2022-11-17
14,3022899,45.0,2022-11-17
15,3051194,59.0,2022-11-17
16,3051192,50.0,2022-11-17
17,3023117,41.0,2022-11-17
18,3051190,76.0,2022-11-17
19,3051188,36.0,2022-11-17
20,3051186,12.0,2022-11-17
21,3051182,43.0,2022-11-17
22,3051180,12.0,2022-11-17
23,3051174,42.0,2022-11-17
24,3051172,39.0,2022-11-17
25,3124672,0.0,2022-11-17
26,3051170,42.0,2022-11-17
27,2458428,38.0,2022-11-17
28,3051168,49.0,2022-11-17
29,2869631,20.0,2022-11-17
30,3051166,10.0,2022-11-17
31,3051164,32.0,2022-11-17
32,3051162,12.0,2022-11-17
33,3051160,37.0,2022-11-17
34,3023116,37.0,2022-11-17
35,3051158,39.0,2022-11-17
36,3051156,41.0,2022-11-17
37,3051154,40.0,2022-11-17
38,3339200,0.0,2022-11-17
39,3051153,42.0,2022-11-17
40,3051151,0.0,2022-11-17
41,3051149,40.0,2022-11-17
42,3023115,43.0,2022-11-17
43,3051147,42.0,2022-11-17
44,3051145,45.0,2022-11-17
45,3051143,49.0,2022-11-17
46,2850106,46.0,2022-11-17
47,3051141,0.0,2022-11-17
48,3051139,38.0,2022-11-17
49,3051137,44.0,2022-11-17
50,3051135,39.0,2022-11-17
51,429793,34.0,2022-11-17
52,348850,38.0,2022-11-17
53,3023113,30.0,2022-11-17
54,3051130,0.0,2022-11-17
55,3051127,41.0,2022-11-17
56,3051125,18.0,2022-11-17
57,3051123,41.0,2022-11-17
58,3051121,43.0,2022-11-17
59,3051119,35.0,2022-11-17
60,3051117,16.0,2022-11-17
61,3051113,44.0,2022-11-17
62,3086419,0.0,2022-11-17
63,3051109,43.0,2022-11-17
64,1368618,0.0,2022-11-17
65,3051105,45.0,2022-11-17
66,3051103,41.0,2022-11-17
67,3051101,44.0,2022-11-17
68,2701173,36.0,2022-11-17
69,3051099,31.0,2022-11-17
70,3051097,43.0,2022-11-17
71,3051093,40.0,2022-11-17
72,3051091,27.0,2022-11-17
73,3051088,40.0,2022-11-17
74,3051086,37.0,2022-11-17
75,3051078,0.0,2022-11-17
76,3051075,44.0,2022-11-17
77,3197141,34.0,2022-11-17
78,3023111,27.0,2022-11-17
79,3051072,42.0,2022-11-17
80,3051069,38.0,2022-11-17
81,3051063,36.0,2022-11-17
82,3051059,47.0,2022-11-17
83,3051056,46.0,2022-11-17
84,3051053,0.0,2022-11-17
85,3051050,39.0,2022-11-17
86,3051048,0.0,2022-11-17
87,2736557,49.0,2022-11-17
88,1088269,59.0,2022-11-17
89,3051045,41.0,2022-11-17
90,3051042,26.0,2022-11-17
91,3023109,22.0,2022-11-17
92,3051039,43.0,2022-11-17
93,3051036,45.0,2022-11-17
94,3051033,23.0,2022-11-17
95,2736407,0.0,2022-11-17
96,3051030,30.0,2022-11-17
97,3051028,42.0,2022-11-17
98,3051025,40.0,2022-11-17
99,3049925,42.0,2022-11-17
100,3051022,41.0,2022-11-17
101,3051018,43.0,2022-11-17
102,3023108,44.0,2022-11-17
103,3051014,35.0,2022-11-17
104,3194256,37.0,2022-11-17
105,3051012,41.0,2022-11-17
106,3051009,49.0,2022-11-17
107,3051004,45.0,2022-11-17
108,3051001,45.0,2022-11-17
109,3050998,47.0,2022-11-17
110,3050995,0.0,2022-11-17
111,2759829,46.0,2022-11-17
112,3050992,46.0,2022-11-17
113,3050988,50.0,2022-11-17
114,3050985,36.0,2022-11-17
115,3050982,69.0,2022-11-17
116,3050979,40.0,2022-11-17
117,3050976,47.0,2022-11-17
118,3050973,0.0,2022-11-17
119,3050970,31.0,2022-11-17
120,3023106,44.0,2022-11-17
121,3050964,49.0,2022-11-17
122,3050961,73.0,2022-11-17
123,3050958,44.0,2022-11-17
124,2697612,38.0,2022-11-17
125,3050955,44.0,2022-11-17
126,2736540,46.0,2022-11-17
127,3050949,43.0,2022-11-17
128,2945045,48.0,2022-11-17
129,3050946,35.0,2022-11-17
130,3050943,45.0,2022-11-17
131,3023105,41.0,2022-11-17
132,3050940,50.0,2022-11-17
133,3050937,44.0,2022-11-17
134,3050934,40.0,2022-11-17
135,3050931,45.0,2022-11-17
136,3050928,67.0,2022-11-17
137,3050925,45.0,2022-11-17
138,2963875,44.0,2022-11-17
139,3050921,42.0,2022-11-17
140,3050918,48.0,2022-11-17
141,3050916,43.0,2022-11-17
142,3050913,41.0,2022-11-17
143,3050910,29.0,2022-11-17
144,3050907,40.0,2022-11-17
145,3050904,44.0,2022-11-17
146,3050900,34.0,2022-11-17
147,2759605,43.0,2022-11-17
148,2982465,31.0,2022-11-17
149,3050896,39.0,2022-11-17
150,3050893,0.0,2022-11-17
151,3050890,42.0,2022-11-17
152,3218254,70.0,2022-11-17
153,2846594,0.0,2022-11-17
154,2757027,40.0,2022-11-17
155,3050884,49.0,2022-11-17
156,3050881,48.0,2022-11-17
157,3050878,47.0,2022-11-17
158,3050875,47.0,2022-11-17
159,3050872,42.0,2022-11-17
160,3050868,41.0,2022-11-17
161,3050866,45.0,2022-11-17
162,3050861,4.0,2022-11-17
163,3050857,0.0,2022-11-17
164,3023103,47.0,2022-11-17
165,3050854,46.0,2022-11-17
166,3050850,37.0,2022-11-17
167,3023102,36.0,2022-11-17
168,3050846,40.0,2022-11-17
169,2736485,40.0,2022-11-17
170,2705897,39.0,2022-11-17
171,3049735,40.0,2022-11-17
172,3050842,43.0,2022-11-17
173,3050838,42.0,2022-11-17
174,3050834,0.0,2022-11-17
175,3023101,72.0,2022-11-17
176,3050831,47.0,2022-11-17
177,3050827,40.0,2022-11-17
178,2727921,40.0,2022-11-17
179,3023100,44.0,2022-11-17
180,3050823,43.0,2022-11-17
181,3050062,71.0,2022-11-17
182,2701102,0.0,2022-11-17
183,3050819,0.0,2022-11-17
184,3050815,1.0,2022-11-17
185,179597,49.0,2022-11-17
186,3050811,43.0,2022-11-17
187,3050807,40.0,2022-11-17
188,3023099,74.0,2022-11-17
189,3050804,43.0,2022-11-17
190,3023098,0.0,2022-11-17
191,3050800,42.0,2022-11-17
192,1442372,45.0,2022-11-17
193,3050796,0.0,2022-11-17
194,3050790,48.0,2022-11-17
195,3050786,46.0,2022-11-17
196,3050783,0.0,2022-11-17
197,3050779,47.0,2022-11-17
198,3050775,40.0,2022-11-17
199,2701089,0.0,2022-11-17
200,3023097,30.0,2022-11-17
201,3050767,74.0,2022-11-17
202,3050762,40.0,2022-11-17
203,3050757,46.0,2022-11-17
204,3050753,48.0,2022-11-17
205,3050749,44.0,2022-11-17
206,3023096,43.0,2022-11-17
207,3050744,45.0,2022-11-17
208,3050740,48.0,2022-11-17
209,3050731,0.0,2022-11-17
210,3050724,36.0,2022-11-17
211,3050720,48.0,2022-11-17
212,3050715,42.0,2022-11-17
213,3050711,32.0,2022-11-17
214,3050439,47.0,2022-11-17
215,3050707,47.0,2022-11-17
216,3050702,42.0,2022-11-17
217,1522393,0.0,2022-11-17
218,3050694,45.0,2022-11-17
219,3050689,46.0,2022-11-17
220,3050684,44.0,2022-11-17
221,3050681,38.0,2022-11-17
222,3050676,44.0,2022-11-17
223,3050671,44.0,2022-11-17
224,3050668,0.0,2022-11-17
225,3050660,0.0,2022-11-17
226,3050656,42.0,2022-11-17
227,3050653,46.0,2022-11-17
228,3050649,45.0,2022-11-17
229,3050645,41.0,2022-11-17
230,3050641,42.0,2022-11-17
231,3050637,40.0,2022-11-17
232,3029613,40.0,2022-11-17
233,3050633,0.0,2022-11-17
234,2883206,45.0,2022-11-17
235,3050630,42.0,2022-11-17
236,3050626,0.0,2022-11-17
237,3050622,39.0,2022-11-17
238,3050618,63.0,2022-11-17
239,3050613,48.0,2022-11-17
240,2698815,0.0,2022-11-17
241,3050608,33.0,2022-11-17
242,3050605,31.0,2022-11-17
243,3023095,41.0,2022-11-17
244,3050602,11.0,2022-11-17
245,3050597,46.0,2022-11-17
246,3050593,47.0,2022-11-17
247,2374170,45.0,2022-11-17
248,3023094,47.0,2022-11-17
249,3023093,48.0,2022-11-17
250,3050590,41.0,2022-11-17
251,3050586,39.0,2022-11-17
252,3022896,32.0,2022-11-17
253,3050582,44.0,2022-11-17
254,3050578,45.0,2022-11-17
255,3050574,39.0,2022-11-17
256,3023090,0.0,2022-11-17
257,3050567,42.0,2022-11-17
258,3050557,45.0,2022-11-17
259,2701062,0.0,2022-11-17
260,3050556,43.0,2022-11-17
261,3023089,60.0,2022-11-17
262,1537155,40.0,2022-11-17
263,2701059,30.0,2022-11-17
264,3050553,0.0,2022-11-17
265,3023088,45.0,2022-11-17
266,3023087,43.0,2022-11-17
267,3050550,48.0,2022-11-17
268,3023086,41.0,2022-11-17
269,3199808,35.0,2022-11-17
270,3023085,46.0,2022-11-17
271,3050547,40.0,2022-11-17
272,1553881,45.0,2022-11-17
273,2269932,62.0,2022-11-17
274,680233,40.0,2022-11-17
275,3050541,43.0,2022-11-17
276,3045739,42.0,2022-11-17
277,3050538,41.0,2022-11-17
278,3023083,44.0,2022-11-17
279,3050529,48.0,2022-11-17
280,3050526,50.0,2022-11-17
281,2998062,43.0,2022-11-17
282,3023082,44.0,2022-11-17
283,3050520,15.0,2022-11-17
284,3050517,42.0,2022-11-17
285,3050514,40.0,2022-11-17
286,3023081,0.0,2022-11-17
287,3050511,41.0,2022-11-17
288,3050508,42.0,2022-11-17
289,3050505,36.0,2022-11-17
290,3050500,44.0,2022-11-17
291,3033472,35.0,2022-11-17
292,3050497,45.0,2022-11-17
293,3050494,55.00000000000001,2022-11-17
294,3050491,20.0,2022-11-17
295,2701311,19.0,2022-11-17
296,3050488,49.0,2022-11-17
297,3050486,49.0,2022-11-17
298,3050483,40.0,2022-11-17
299,3050481,43.0,2022-11-17
300,3050476,48.0,2022-11-17
301,3050474,39.0,2022-11-17
302,3023080,41.0,2022-11-17
303,3050468,46.0,2022-11-17
304,3050465,0.0,2022-11-17
305,3050462,39.0,2022-11-17
306,2701030,45.0,2022-11-17
307,3050459,41.0,2022-11-17
308,2701029,0.0,2022-11-17
309,3023079,44.0,2022-11-17
310,3050449,43.0,2022-11-17
311,3050446,39.0,2022-11-17
312,3050435,41.0,2022-11-17
313,3050432,42.0,2022-11-17
314,3050426,47.0,2022-11-17
315,2701024,0.0,2022-11-17
316,3050420,0.0,2022-11-17
317,3050417,22.0,2022-11-17
318,3023078,0.0,2022-11-17
319,3050495,0.0,2022-11-17
320,3050415,38.0,2022-11-17
321,3050412,59.0,2022-11-17
322,3050409,75.0,2022-11-17
323,3050406,9.0,2022-11-17
324,3023076,73.0,2022-11-17
325,3050403,42.0,2022-11-17
326,3023075,44.0,2022-11-17
327,3050401,2.0,2022-11-17
328,2970396,13.0,2022-11-17
329,3050395,33.0,2022-11-17
330,3050392,39.0,2022-11-17
331,3050390,0.0,2022-11-17
332,3050387,43.0,2022-11-17
333,3050381,30.0,2022-11-17
334,3050378,35.0,2022-11-17
335,3050375,0.0,2022-11-17
336,3023074,38.0,2022-11-17
337,3222870,5.0,2022-11-17
338,1995788,40.0,2022-11-17
339,3050369,40.0,2022-11-17
340,3234231,42.0,2022-11-17
341,1376325,29.0,2022-11-17
342,3050366,45.0,2022-11-17
343,3050363,39.0,2022-11-17
344,3050360,10.0,2022-11-17
345,3050357,41.0,2022-11-17
346,3050353,45.0,2022-11-17
347,3050350,0.0,2022-11-17
348,2863501,48.0,2022-11-17
349,3050347,35.0,2022-11-17
350,3050342,0.0,2022-11-17
351,3050338,3.0,2022-11-17
352,3050335,28.000000000000004,2022-11-17
353,1082437,0.0,2022-11-17
354,3050332,43.0,2022-11-17
355,3050329,44.0,2022-11-17
356,2736566,64.0,2022-11-17
357,3050325,42.0,2022-11-17
358,3050322,25.0,2022-11-17
359,1454596,46.0,2022-11-17
360,3050320,47.0,2022-11-17
361,3050317,41.0,2022-11-17
362,3050311,43.0,2022-11-17
363,3050308,46.0,2022-11-17
364,3050305,44.0,2022-11-17
365,3023073,37.0,2022-11-17
366,3050302,44.0,2022-11-17
367,3050299,39.0,2022-11-17
368,3050162,0.0,2022-11-17
369,3050296,41.0,2022-11-17
370,3050290,37.0,2022-11-17
371,1523104,0.0,2022-11-17
372,3023072,46.0,2022-11-17
373,3023071,42.0,2022-11-17
374,2700988,48.0,2022-11-17
375,3050284,41.0,2022-11-17
376,3339294,0.0,2022-11-17
377,3050281,0.0,2022-11-17
378,1299359,0.0,2022-11-17
379,3050278,46.0,2022-11-17
380,3050275,40.0,2022-11-17
381,3050272,40.0,2022-11-17
382,3050269,60.0,2022-11-17
383,3050267,43.0,2022-11-17
384,3050264,41.0,2022-11-17
385,3050262,45.0,2022-11-17
386,1425285,41.0,2022-11-17
387,3050256,39.0,2022-11-17
388,3050253,41.0,2022-11-17
389,3050250,46.0,2022-11-17
390,3050244,47.0,2022-11-17
391,3050240,26.0,2022-11-17
392,3050237,38.0,2022-11-17
393,3050234,25.0,2022-11-17
394,3050231,41.0,2022-11-17
395,3023069,31.0,2022-11-17
396,3023068,47.0,2022-11-17
397,3050229,37.0,2022-11-17
398,3050226,31.0,2022-11-17
399,3050216,33.0,2022-11-17
400,2700968,0.0,2022-11-17
401,3050213,48.0,2022-11-17
402,3050210,32.0,2022-11-17
403,3050207,43.0,2022-11-17
404,3022904,0.0,2022-11-17
405,3050201,44.0,2022-11-17
406,3050197,14.000000000000002,2022-11-17
407,3050194,71.0,2022-11-17
408,3050191,37.0,2022-11-17
409,3050188,56.00000000000001,2022-11-17
410,3023066,48.0,2022-11-17
411,3050185,43.0,2022-11-17
412,3050182,0.0,2022-11-17
413,3050179,0.0,2022-11-17
414,3050175,71.0,2022-11-17
415,3050172,44.0,2022-11-17
416,3050166,0.0,2022-11-17
417,3050163,43.0,2022-11-17
418,3220144,34.0,2022-11-17
419,3050160,47.0,2022-11-17
420,3050157,43.0,2022-11-17
421,3117247,37.0,2022-11-17
422,3050151,35.0,2022-11-17
423,3050148,0.0,2022-11-17
424,3050137,0.0,2022-11-17
425,3050134,48.0,2022-11-17
426,3050131,41.0,2022-11-17
427,3050128,31.0,2022-11-17
428,3050125,46.0,2022-11-17
429,3023063,45.0,2022-11-17
430,3050123,48.0,2022-11-17
431,1671809,0.0,2022-11-17
432,3050120,41.0,2022-11-17
433,2867883,0.0,2022-11-17
434,3050117,46.0,2022-11-17
435,3050114,0.0,2022-11-17
436,3023062,41.0,2022-11-17
437,3023061,44.0,2022-11-17
438,3050111,50.0,2022-11-17
439,3023060,0.0,2022-11-17
440,3050108,35.0,2022-11-17
441,3050105,0.0,2022-11-17
442,2728419,46.0,2022-11-17
443,3050102,45.0,2022-11-17
444,3050099,50.0,2022-11-17
445,2698548,44.0,2022-11-17
446,3050096,44.0,2022-11-17
447,1617872,40.0,2022-11-17
448,3050093,45.0,2022-11-17
449,3050089,40.0,2022-11-17
450,3050082,43.0,2022-11-17
451,3050079,28.000000000000004,2022-11-17
452,2978859,47.0,2022-11-17
453,3050076,43.0,2022-11-17
454,3050074,0.0,2022-11-17
455,3050071,43.0,2022-11-17
456,3050067,0.0,2022-11-17
457,3023059,29.0,2022-11-17
458,3050064,39.0,2022-11-17
459,3050061,49.0,2022-11-17
460,3049153,39.0,2022-11-17
461,3050058,66.0,2022-11-17
462,3050055,46.0,2022-11-17
463,3050053,48.0,2022-11-17
464,3050050,73.0,2022-11-17
465,3050045,48.0,2022-11-17
